ESTADO;COD PRODUTO;DESCRIÇÃO PRODUTO;NCM;COD PRINCIPAL;DESC. PRINCIPAL;COD IMOBILIZADO;DESC. IMOBILIZADO;COD GRUPO;DESC. GRUPO;COD CC;DESC CC;CONDICAO;APELIDO;CNPJ FORNEC;RAZÃO SOCIAL;Nº NFE;SERIE;ITEM Nfe;CHAVE ELETRÔNICA;QTD;P. UNIT.;TOTAL ITEM;VLR CONTABIL ;BASE ICMS;PERC ICMS;VLR ICMS;DT EMISSÃO;DT LANC;Dt Aquisição;Vlr.Aquis;Tot.Deprec;Vlr.Residual;Reaval.Mapa 2;Deemed Cost;Vlr.Consolid
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26686;MESA RETA 1,30 X 0,60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;546,24;9,1;537,14;0;0;537,14
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26687;MESA RETA 1,30 X 0,60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;546,24;9,1;537,14;0;0;537,14
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26688;MESA RETA 1,30 X 0,60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;546,24;9,1;537,14;0;0;537,14
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26689;MESA RETA 1,30 X 0,60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;546,24;9,1;537,14;0;0;537,14
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26690;MESA RETA 1,30 X 0,60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;546,24;9,1;537,14;0;0;537,14
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26691;MESA RETA 1,30 X 0,60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;546,24;9,1;537,14;0;0;537,14
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26692;MESA RETA 1,40,X 0,60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;560,37;9,34;551,03;0;0;551,03
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26693;BIOMBO SUSP 130X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;310,79;5,18;305,61;0;0;305,61
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26694;BIOMBO SUSP 130X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;310,79;5,18;305,61;0;0;305,61
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26695;BIOMBO SUSP 130X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;310,79;5,18;305,61;0;0;305,61
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26696;MESA AUX PFM 140 X 60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;659,25;10,98;648,27;0;0;648,27
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26697;MESA AUX PFM 140 X 60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;659,25;10,98;648,27;0;0;648,27
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26698;MESA RETA PAINEL 180X60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;1111,31;18,52;1092,79;0;0;1092,79
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26699;MESA RETA PAINEL 180X60 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;1111,31;18,52;1092,79;0;0;1092,79
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26700;ARMARIO BAIXO 80X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;696,92;11,62;685,3;0;0;685,3
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26701;ARMARIO BAIXO 80X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;696,92;11,62;685,3;0;0;685,3
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26702;ARMARIO BAIXO 80X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;696,92;11,62;685,3;0;0;685,3
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26703;ARMARIO BAIXO 80X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;696,92;11,62;685,3;0;0;685,3
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26704;ARMARIO BAIXO 80X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;696,92;11,62;685,3;0;0;685,3
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26705;ARMARIO BAIXO 80X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;696,92;11,62;685,3;0;0;685,3
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26706;ARMARIO BAIXO 160X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;2905,08;48,42;2856,66;0;0;2856,66
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26707;ARMARIO BAIXO 160X50 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;1619,88;27;1592,88;0;0;1592,88
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26708;MESA REU REDONDA 1,20 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;696,92;11,62;685,3;0;0;685,3
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26709;GAVETEIRO C 3 GAVETA TRADICIONAL ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;762,85;12,72;750,13;0;0;750,13
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26710;ARMARIO ALTO ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;1478,61;24,64;1453,97;0;0;1453,97
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26711;ARMARIO TORRE 30X62 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;649,84;10,84;639;0;0;639
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26712;ARMARIO TORRE 30X62 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;649,84;10,84;639;0;0;639
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26713;ARMARIO TORRE 30X62 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;649,84;10,84;639;0;0;639
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26714;ARMARIO TORRE 30X62 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;649,84;10,84;639;0;0;639
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26715;ARMARIO TORRE 30X62 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;649,84;10,84;639;0;0;639
NOVO;137028;MESA RETA 1,30 X 0,60                   ;94033000       ;;;26716;ARMARIO TORRE 30X62 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4829;72;1;35250712259056000144550010000048291805268000      ;6;546,24;3277,44;3277,44;0;0;0;25/07/2025;21/08/2025;21/08/2025;649,84;10,84;639;0;0;639
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26717;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26718;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26719;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26720;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26721;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26722;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26723;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26724;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26725;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;120351;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET;99999999       ;;;26726;CAMERA INTEL VHD1130 B30M 2,8MMG7 BULLET ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;9628632/0001-79;O M  NETWORK E SEGURANCA ELETRONICA LTDA                    ;9992;72;1;35250709628632000179550010000099921184258730      ;10;185;1850;1910;60;0;0;29/07/2025;21/08/2025;21/08/2025;191;6,36;184,64;0;0;184,64
NOVO;11505;CADEIRA                                 ;83024900       ;;;26727;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;17-7;INTELLI IND. TERM. ELETR. - COMMERCIALE-INJETORA;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;560;9,34;550,66;0;0;550,66
NOVO;11505;CADEIRA                                 ;83024900       ;;;26728;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;17-7;INTELLI IND. TERM. ELETR. - COMMERCIALE-INJETORA;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;560;9,34;550,66;0;0;550,66
NOVO;11505;CADEIRA                                 ;83024900       ;;;26729;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;17-7;INTELLI IND. TERM. ELETR. - COMMERCIALE-INJETORA;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;560;9,34;550,66;0;0;550,66
NOVO;11505;CADEIRA                                 ;83024900       ;;;26730;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;17-7;INTELLI IND. TERM. ELETR. - COMMERCIALE-INJETORA;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;560;9,34;550,66;0;0;550,66
NOVO;11505;CADEIRA                                 ;83024900       ;;;26731;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;17-7;INTELLI IND. TERM. ELETR. - COMMERCIALE-INJETORA;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;560;9,34;550,66;0;0;550,66
NOVO;11505;CADEIRA                                 ;83024900       ;;;26732;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-2;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE EMBALAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
NOVO;11505;CADEIRA                                 ;83024900       ;;;26733;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-2;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE EMBALAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
NOVO;11505;CADEIRA                                 ;83024900       ;;;26734;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-2;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE EMBALAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
NOVO;11505;CADEIRA                                 ;83024900       ;;;26735;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-2;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE EMBALAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
NOVO;11505;CADEIRA                                 ;83024900       ;;;26736;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-2;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE EMBALAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
NOVO;11505;CADEIRA                                 ;83024900       ;;;26737;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-2;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE EMBALAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
NOVO;11505;CADEIRA                                 ;83024900       ;;;26738;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-1;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE MONTAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
NOVO;11505;CADEIRA                                 ;83024900       ;;;26739;CADEIRA ;7;MÓVEIS E UTENSÍLIOS                                         ;16-1;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE MONTAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11683;72;1;35250711018053000156550010000116831848930692      ;5;560;2800;2800;0;0;0;30/07/2025;21/08/2025;21/08/2025;495;8,24;486,76;0;0;486,76
